timestamps,TP9,AF7,AF8,TP10,Right AUX
1659298147.786,96.191,14.160,50.293,133.789,0.000
1659298147.790,85.449,11.719,41.016,109.375,0.000
1659298147.794,89.355,13.184,43.457,100.098,0.000
1659298147.797,98.145,20.996,46.875,114.746,0.000
1659298147.801,109.375,20.020,46.387,133.301,0.000
1659298147.805,102.539,19.043,50.293,133.301,0.000
1659298147.809,98.633,13.184,51.270,118.652,0.000
1659298147.813,99.609,-8.301,41.992,116.699,0.000
1659298147.817,101.562,-7.812,34.668,125.977,0.000
1659298147.821,98.145,8.301,33.203,132.324,0.000
1659298147.825,87.891,13.184,35.156,121.582,0.000
1659298147.829,94.727,15.625,43.945,123.535,0.000
1659298147.833,104.492,11.230,44.434,131.348,0.000
1659298147.837,108.887,6.348,49.316,131.836,0.000
1659298147.840,103.516,9.277,58.105,128.906,0.000
1659298147.844,97.168,14.648,53.223,119.629,0.000
1659298147.848,103.516,15.625,49.805,125.000,0.000
1659298147.852,112.793,7.324,51.270,147.461,0.000
1659298147.856,101.074,2.441,47.363,132.324,0.000
1659298147.860,84.473,4.883,39.551,105.957,0.000
1659298147.864,91.309,10.742,41.992,112.793,0.000
1659298147.868,98.633,9.277,40.527,122.559,0.000
1659298147.872,89.844,-2.441,31.250,120.605,0.000
1659298147.876,85.938,-5.859,41.992,127.930,0.000
1659298147.879,89.355,5.371,54.199,127.930,0.000
1659298147.883,102.051,15.625,57.617,140.137,0.000
1659298147.887,103.027,10.254,63.477,151.855,0.000
1659298147.891,96.680,7.812,62.500,131.348,0.000
1659298147.895,97.656,6.348,57.129,113.281,0.000
1659298147.899,105.469,2.930,61.035,133.789,0.000
1659298147.903,112.305,7.812,62.012,147.949,0.000
1659298147.907,105.469,14.648,55.664,119.629,0.000
1659298147.911,97.168,19.043,53.711,118.652,0.000
1659298147.915,94.238,17.090,53.711,137.207,0.000
1659298147.919,98.145,12.695,54.199,148.438,0.000
1659298147.922,90.820,3.906,52.734,135.254,0.000
1659298147.926,94.238,0.000,49.805,129.395,0.000
1659298147.930,101.562,4.395,60.059,140.625,0.000
1659298147.934,105.957,-5.371,68.848,143.555,0.000
1659298147.938,103.516,-18.555,63.477,128.418,0.000
1659298147.942,91.309,-0.488,63.477,114.258,0.000
1659298147.946,89.844,9.277,60.547,119.629,0.000
1659298147.950,101.074,2.930,60.547,125.977,0.000
1659298147.954,86.914,1.953,58.105,116.699,0.000
1659298147.958,78.613,6.348,56.152,104.004,0.000
1659298147.961,87.402,13.672,59.570,114.258,0.000
1659298147.965,97.656,8.301,55.176,123.047,0.000
1659298147.969,104.980,-6.348,46.387,115.723,0.000
1659298147.973,90.820,-4.883,41.992,107.910,0.000
1659298147.977,97.168,11.230,38.086,113.281,0.000
1659298147.981,119.629,14.160,40.039,128.906,0.000
1659298147.985,114.746,2.441,47.852,134.766,0.000
1659298147.989,91.797,1.465,48.828,109.863,0.000
1659298147.993,86.426,6.836,51.270,103.516,0.000
1659298147.997,98.145,6.348,54.199,114.746,0.000
1659298148.001,106.934,-1.465,53.223,131.348,0.000
1659298148.004,100.586,-4.395,47.363,133.301,0.000
1659298148.008,92.773,-2.441,40.039,113.281,0.000
1659298148.012,93.750,1.953,41.504,104.004,0.000
1659298148.016,100.586,-5.371,47.363,116.211,0.000
1659298148.020,102.539,-5.859,50.293,123.535,0.000
1659298148.024,94.727,-3.418,54.199,115.234,0.000
1659298148.028,84.473,-10.254,54.688,109.863,0.000
1659298148.032,89.844,-6.836,52.246,118.164,0.000
1659298148.036,102.051,-16.113,43.457,123.047,0.000
1659298148.040,94.238,-18.066,40.039,104.004,0.000
1659298148.044,83.984,-6.836,39.062,97.168,0.000
1659298148.047,88.867,-3.418,42.480,110.352,0.000
1659298148.051,90.332,-7.324,45.898,121.094,0.000
1659298148.055,83.496,-10.742,44.922,116.699,0.000
1659298148.059,80.078,-17.090,45.410,114.746,0.000
1659298148.063,84.961,-13.184,49.316,123.047,0.000
1659298148.067,99.121,-0.977,49.316,135.742,0.000
1659298148.071,93.750,2.441,45.898,134.277,0.000
1659298148.075,88.867,-0.488,44.434,111.328,0.000
1659298148.079,93.262,1.465,45.898,106.934,0.000
1659298148.083,101.562,4.395,46.875,124.512,0.000
1659298148.087,104.004,-6.348,43.457,132.812,0.000
1659298148.090,92.285,-11.719,37.598,107.910,0.000
1659298148.094,92.285,-12.207,38.574,99.609,0.000
1659298148.098,92.773,-14.648,37.598,110.352,0.000
1659298148.102,92.285,-4.883,34.180,109.375,0.000
1659298148.106,87.402,-2.441,35.645,102.539,0.000
1659298148.110,82.520,-10.254,37.109,103.027,0.000
1659298148.114,89.355,-17.090,31.738,112.305,0.000
1659298148.118,94.727,-16.602,28.809,130.859,0.000
1659298148.122,85.938,-10.254,34.180,110.840,0.000
1659298148.125,84.473,-3.906,36.621,91.797,0.000
1659298148.130,82.031,-11.230,28.320,99.609,0.000
1659298148.133,83.496,-18.555,28.809,100.586,0.000
1659298148.137,79.102,-19.043,28.809,93.262,0.000
1659298148.141,69.824,-7.324,24.902,88.379,0.000
1659298148.145,79.102,-0.488,25.391,102.539,0.000
1659298148.149,92.285,-9.277,28.809,113.770,0.000
1659298148.153,87.891,-10.254,36.133,106.445,0.000
1659298148.157,79.102,-1.953,43.457,98.633,0.000
1659298148.161,81.055,-0.488,46.875,112.305,0.000
1659298148.165,81.543,-2.930,45.410,112.793,0.000
1659298148.169,83.008,-6.836,46.387,116.211,0.000
1659298148.172,76.660,-5.859,50.781,112.793,0.000
1659298148.176,72.754,-10.254,45.410,99.121,0.000
1659298148.180,76.172,-16.602,41.992,89.844,0.000
1659298148.184,81.543,-13.184,45.410,105.957,0.000
1659298148.188,75.684,-3.906,40.527,113.770,0.000
1659298148.192,65.918,-2.930,36.133,98.633,0.000
1659298148.196,75.195,-11.230,40.039,100.586,0.000
1659298148.200,86.426,-17.090,29.297,118.164,0.000
1659298148.204,84.473,-7.324,29.297,115.234,0.000
1659298148.208,78.613,-6.836,30.762,93.750,0.000
1659298148.211,78.125,-18.066,23.926,92.285,0.000
1659298148.215,81.055,-21.484,27.344,102.051,0.000
1659298148.219,80.078,-19.043,35.156,117.188,0.000
1659298148.223,69.336,-16.113,31.250,94.727,0.000
1659298148.227,67.383,-12.695,26.855,80.566,0.000
1659298148.231,77.148,-12.695,29.297,98.145,0.000
1659298148.235,88.379,-18.555,31.250,112.793,0.000
1659298148.239,76.660,-23.926,33.203,105.469,0.000
1659298148.243,67.383,-16.602,32.227,84.961,0.000
1659298148.247,75.195,-5.371,29.297,92.773,0.000
1659298148.251,80.566,-11.719,29.297,117.676,0.000
1659298148.254,75.195,-20.508,27.344,104.492,0.000
1659298148.258,74.219,-15.137,25.879,80.078,0.000
1659298148.262,82.031,-19.043,24.902,84.473,0.000
1659298148.266,86.914,-20.020,25.391,102.539,0.000
1659298148.270,95.703,-10.742,30.762,115.234,0.000
1659298148.274,80.078,-13.184,29.785,94.238,0.000
1659298148.278,62.988,-17.090,34.668,90.332,0.000
1659298148.282,66.895,-11.719,40.039,111.328,0.000
1659298148.286,83.008,-6.836,41.504,115.234,0.000
1659298148.290,82.031,-7.812,45.410,108.887,0.000
1659298148.294,66.406,-20.020,43.457,118.652,0.000
1659298148.298,62.500,-24.414,37.109,115.723,0.000
1659298148.301,76.172,-19.043,35.156,113.770,0.000
1659298148.305,79.102,-10.254,41.504,117.188,0.000
1659298148.309,76.172,-7.812,40.527,109.375,0.000
1659298148.313,82.520,-12.207,41.992,121.582,0.000
1659298148.317,94.238,-5.859,52.246,162.109,0.000
1659298148.321,91.797,4.395,56.152,162.109,0.000
1659298148.325,82.520,3.906,56.152,141.113,0.000
1659298148.329,84.961,-2.930,56.152,145.020,0.000
1659298148.333,103.516,-5.859,61.523,162.598,0.000
1659298148.337,103.027,0.000,69.824,174.316,0.000
1659298148.340,81.055,-3.418,64.941,155.762,0.000
1659298148.344,92.285,-10.254,60.059,141.602,0.000
1659298148.348,101.562,-3.418,68.848,148.926,0.000
1659298148.352,103.027,3.418,71.777,164.062,0.000
1659298148.356,104.004,2.441,72.266,162.109,0.000
1659298148.360,103.516,0.000,73.242,155.762,0.000
1659298148.364,104.004,4.395,71.777,150.879,0.000
1659298148.368,107.910,8.301,74.219,166.992,0.000
1659298148.372,95.215,-3.418,74.707,165.039,0.000
1659298148.376,92.773,1.465,67.871,145.508,0.000
1659298148.380,107.910,19.531,70.801,150.879,0.000
1659298148.383,109.375,21.484,71.777,169.434,0.000
1659298148.387,102.051,24.902,65.430,173.340,0.000
1659298148.391,102.539,37.109,75.195,155.762,0.000
1659298148.395,105.957,39.062,84.473,143.066,0.000
1659298148.399,116.211,32.715,81.055,165.039,0.000
1659298148.403,110.840,20.508,72.266,163.574,0.000
1659298148.407,98.633,7.812,70.312,140.137,0.000
1659298148.411,109.375,3.906,70.801,141.602,0.000
1659298148.415,119.629,6.348,72.754,149.902,0.000
1659298148.419,122.070,14.160,67.871,158.691,0.000
1659298148.423,113.281,18.555,74.707,154.297,0.000
1659298148.426,110.352,23.926,86.426,146.484,0.000
1659298148.430,105.957,24.902,78.613,129.395,0.000
1659298148.434,109.375,27.344,71.289,135.254,0.000
1659298148.438,107.910,33.203,73.242,145.508,0.000
1659298148.442,104.980,33.691,80.078,129.395,0.000
1659298148.446,106.445,25.391,75.195,121.094,0.000
1659298148.450,116.699,18.555,72.266,113.770,0.000
1659298148.454,116.699,19.531,81.055,116.699,0.000
1659298148.458,102.539,19.043,86.914,116.211,0.000
1659298148.462,103.516,13.184,83.984,109.863,0.000
1659298148.466,110.352,4.883,83.008,119.629,0.000
1659298148.469,104.980,5.371,81.543,132.324,0.000
1659298148.473,91.309,8.789,72.266,111.328,0.000
1659298148.477,80.078,-6.836,66.895,87.402,0.000
1659298148.481,76.172,-20.020,69.336,94.727,0.000
1659298148.485,86.914,-5.371,73.730,111.328,0.000
1659298148.489,83.008,19.043,76.172,110.352,0.000
1659298148.493,78.125,11.719,68.848,94.238,0.000
1659298148.497,83.008,-1.465,57.617,90.332,0.000
1659298148.501,85.938,0.488,56.152,102.539,0.000
1659298148.505,80.566,-1.465,64.941,101.562,0.000
1659298148.509,72.266,-4.395,68.359,91.797,0.000
1659298148.512,71.289,-8.301,62.012,91.797,0.000
1659298148.516,76.660,-0.977,58.105,118.164,0.000
1659298148.520,73.242,0.977,57.129,109.863,0.000
1659298148.524,66.895,3.906,60.547,79.102,0.000
1659298148.528,69.336,-0.977,61.035,80.078,0.000
1659298148.532,73.242,-5.859,50.781,86.914,0.000
1659298148.536,78.613,9.766,58.594,105.957,0.000
1659298148.540,68.848,11.719,58.105,88.379,0.000
1659298148.544,69.824,0.977,56.152,67.383,0.000
1659298148.548,79.102,-4.883,65.918,81.543,0.000
1659298148.552,78.613,-3.906,62.988,98.145,0.000
1659298148.555,73.242,0.488,63.477,90.820,0.000
1659298148.559,84.961,9.766,67.383,83.496,0.000
1659298148.563,88.379,12.207,63.965,98.633,0.000
1659298148.567,87.402,-1.465,62.988,115.723,0.000
1659298148.571,86.914,-1.953,65.918,116.211,0.000
1659298148.575,80.566,5.371,66.406,105.957,0.000
1659298148.579,83.496,4.883,71.777,116.699,0.000
1659298148.583,89.844,5.371,70.801,129.395,0.000
1659298148.587,97.656,5.371,69.824,124.023,0.000
1659298148.590,83.984,-2.441,70.801,104.980,0.000
1659298148.594,76.172,0.000,64.453,104.980,0.000
1659298148.598,89.844,-1.465,56.641,109.375,0.000
1659298148.602,97.168,-11.230,58.105,117.188,0.000
1659298148.606,86.426,-5.371,59.082,105.469,0.000
1659298148.610,82.031,-0.488,61.035,87.891,0.000
1659298148.614,82.520,-1.465,65.430,91.309,0.000
1659298148.618,79.590,-1.465,62.988,105.957,0.000
1659298148.622,76.660,4.395,63.965,121.582,0.000
1659298148.626,75.684,2.930,60.059,125.488,0.000
1659298148.630,79.590,0.000,54.688,113.281,0.000
1659298148.633,97.168,10.254,63.965,129.883,0.000
1659298148.637,100.098,8.789,67.871,132.812,0.000
1659298148.641,93.750,-5.371,69.824,114.258,0.000
1659298148.645,96.680,-2.441,74.707,108.887,0.000
1659298148.649,98.145,16.113,73.242,119.141,0.000
1659298148.653,101.562,16.602,66.406,130.371,0.000
1659298148.657,100.098,16.113,65.430,121.582,0.000
1659298148.661,103.027,18.066,65.918,116.211,0.000
1659298148.665,110.840,17.578,66.406,128.418,0.000
1659298148.669,114.258,21.973,63.965,141.113,0.000
1659298148.673,92.773,21.484,61.523,119.141,0.000
1659298148.676,84.473,16.602,65.918,111.328,0.000
1659298148.680,91.797,9.277,63.965,119.629,0.000
1659298148.684,89.844,1.465,57.617,125.977,0.000
1659298148.688,89.355,-1.465,61.523,135.254,0.000
1659298148.692,96.191,0.488,66.895,127.441,0.000
1659298148.696,93.750,10.742,73.242,116.211,0.000
1659298148.700,86.426,14.648,71.777,121.094,0.000
1659298148.704,98.145,15.137,65.918,135.254,0.000
1659298148.708,103.027,18.555,69.336,131.836,0.000
1659298148.712,100.586,20.020,74.219,128.906,0.000
1659298148.716,108.398,22.949,72.754,139.648,0.000
1659298148.719,112.305,23.926,67.383,141.602,0.000
1659298148.723,99.121,23.438,62.012,123.535,0.000
1659298148.727,91.797,20.508,68.848,116.211,0.000
1659298148.731,95.703,18.066,74.219,132.324,0.000
1659298148.735,104.492,11.719,61.523,140.137,0.000
1659298148.739,99.609,8.301,57.129,120.605,0.000
1659298148.743,92.285,10.254,66.406,114.746,0.000
1659298148.747,94.238,13.184,67.383,121.094,0.000
1659298148.751,105.469,12.207,66.406,130.859,0.000
1659298148.755,110.352,16.602,70.801,136.230,0.000
1659298148.759,103.027,12.207,76.660,135.254,0.000
1659298148.762,98.633,11.719,77.148,125.488,0.000
1659298148.766,107.422,18.066,75.195,133.301,0.000
1659298148.770,106.934,21.973,73.242,142.090,0.000
1659298148.774,91.797,22.461,69.336,125.977,0.000
1659298148.778,82.520,12.695,59.570,110.352,0.000
1659298148.782,93.750,1.465,55.176,112.793,0.000
1659298148.786,103.027,-2.441,58.105,121.094,0.000
1659298148.790,90.332,12.207,52.734,109.863,0.000
1659298148.794,90.820,21.973,56.152,109.375,0.000
1659298148.798,103.516,16.113,69.824,121.094,0.000
1659298148.802,116.699,16.113,71.777,131.348,0.000
1659298148.805,111.816,26.367,69.336,121.582,0.000
1659298148.809,106.445,29.297,68.848,111.328,0.000
1659298148.813,114.258,27.344,64.453,117.188,0.000
1659298148.817,119.629,18.555,63.965,128.906,0.000
1659298148.821,107.910,14.648,61.523,121.582,0.000
1659298148.825,93.750,18.066,48.340,95.215,0.000
1659298148.829,87.891,17.090,45.410,96.191,0.000
1659298148.833,91.309,18.555,52.734,105.957,0.000
1659298148.837,98.145,14.648,52.734,107.422,0.000
1659298148.841,92.285,11.230,51.758,94.238,0.000
1659298148.845,88.867,15.625,50.781,90.820,0.000
1659298148.848,87.891,6.348,44.922,104.492,0.000
1659298148.852,95.215,-2.441,46.875,117.188,0.000
1659298148.856,95.215,5.859,45.410,103.516,0.000
1659298148.860,89.355,11.230,39.551,92.285,0.000
1659298148.864,92.285,15.137,40.527,99.609,0.000
1659298148.868,97.656,19.043,40.039,112.793,0.000
1659298148.872,93.262,17.578,35.645,112.305,0.000
1659298148.876,85.938,6.348,35.156,111.816,0.000
1659298148.880,91.309,7.812,33.691,119.141,0.000
1659298148.884,99.609,14.160,26.855,115.723,0.000
1659298148.888,97.168,9.277,31.738,107.910,0.000
1659298148.891,85.938,-0.977,40.527,95.215,0.000
1659298148.895,83.008,-5.371,39.062,97.656,0.000
1659298148.899,87.402,-10.254,29.297,107.422,0.000
1659298148.903,88.867,-12.207,25.879,110.840,0.000
1659298148.907,77.637,-10.254,32.227,108.398,0.000
1659298148.911,70.312,-10.254,36.621,99.609,0.000
1659298148.915,77.148,0.000,33.203,92.285,0.000
1659298148.919,89.844,6.348,36.133,104.492,0.000
1659298148.923,85.938,-1.953,32.227,97.168,0.000
1659298148.927,77.637,-8.301,29.297,91.797,0.000
1659298148.931,80.566,-9.766,31.738,95.215,0.000
1659298148.934,93.750,-9.277,35.645,104.492,0.000
1659298148.938,95.215,-5.859,40.039,114.258,0.000
1659298148.942,84.961,-9.277,36.621,104.004,0.000
1659298148.946,71.289,-11.719,22.461,95.703,0.000
1659298148.950,78.125,-6.348,20.996,104.492,0.000
1659298148.954,82.520,-0.488,29.297,101.562,0.000
1659298148.958,69.336,-0.977,35.645,83.496,0.000
1659298148.962,63.477,0.488,37.598,77.148,0.000
1659298148.966,64.453,-2.441,32.715,85.938,0.000
1659298148.969,75.195,-2.930,37.109,96.191,0.000
1659298148.974,69.336,-5.371,38.086,80.078,0.000
1659298148.978,69.336,-9.766,36.133,74.219,0.000
1659298148.981,87.891,0.000,36.133,89.355,0.000
1659298148.985,96.191,3.906,34.180,102.051,0.000
1659298148.989,82.520,-1.953,36.621,104.492,0.000
1659298148.993,75.195,0.000,38.086,105.469,0.000
1659298148.997,84.473,11.230,36.133,106.445,0.000
1659298149.001,86.426,8.301,37.109,120.605,0.000
1659298149.005,79.102,-0.488,36.621,104.492,0.000
1659298149.009,71.289,-0.488,36.133,90.820,0.000
1659298149.013,83.008,3.906,39.551,103.027,0.000
1659298149.016,91.797,3.418,35.156,107.422,0.000
1659298149.020,84.961,1.953,35.645,113.281,0.000
1659298149.024,79.102,3.906,35.645,107.422,0.000
1659298149.028,73.730,1.953,30.273,93.750,0.000
1659298149.032,76.660,-5.859,26.367,101.562,0.000
1659298149.036,87.402,-0.488,31.738,112.305,0.000
1659298149.040,89.844,8.789,40.527,106.445,0.000
1659298149.044,88.379,2.441,41.992,101.074,0.000
1659298149.048,86.426,3.906,37.109,94.727,0.000
1659298149.052,91.309,12.695,32.715,96.680,0.000
1659298149.056,86.914,8.789,39.551,99.609,0.000
1659298149.059,78.613,0.977,48.340,103.516,0.000
1659298149.063,81.543,4.883,41.016,110.840,0.000
1659298149.067,87.402,13.672,40.039,123.047,0.000
1659298149.071,89.355,12.207,45.898,131.348,0.000
1659298149.075,87.402,5.859,45.410,133.301,0.000
1659298149.079,84.473,-6.836,40.039,108.887,0.000
1659298149.083,94.727,0.000,38.086,108.398,0.000
1659298149.087,104.492,2.930,42.969,125.000,0.000
1659298149.091,99.121,1.953,36.621,106.445,0.000
1659298149.095,83.984,5.859,33.203,83.984,0.000
1659298149.098,93.262,6.836,49.805,99.121,0.000
1659298149.102,100.098,10.742,60.059,122.070,0.000
1659298149.106,81.055,7.812,51.758,107.910,0.000
1659298149.110,73.730,1.465,40.527,94.238,0.000
1659298149.114,79.590,-4.883,40.527,99.121,0.000
1659298149.118,90.820,1.953,46.875,113.770,0.000
1659298149.122,83.984,4.883,46.387,110.840,0.000
1659298149.126,76.172,2.930,37.109,96.680,0.000
1659298149.130,88.379,2.930,38.086,99.121,0.000
1659298149.134,94.727,4.883,43.457,123.047,0.000
1659298149.138,90.820,4.883,39.062,127.441,0.000
1659298149.141,95.215,-2.930,46.387,114.258,0.000
1659298149.145,107.910,6.348,54.199,123.535,0.000
1659298149.149,111.816,13.184,52.246,138.184,0.000
1659298149.153,112.793,1.953,56.641,136.719,0.000
1659298149.157,99.609,-2.930,52.246,121.094,0.000
1659298149.161,88.867,-0.488,48.340,119.629,0.000
1659298149.165,100.098,-1.465,52.246,128.906,0.000
1659298149.169,114.258,2.930,54.688,141.602,0.000
1659298149.173,109.863,11.230,55.664,134.766,0.000
1659298149.177,108.887,5.859,58.594,123.535,0.000
1659298149.181,104.004,0.488,57.129,129.883,0.000
1659298149.184,108.398,-0.488,48.340,135.742,0.000
1659298149.188,112.305,1.953,43.945,120.605,0.000
1659298149.192,102.539,7.812,49.805,109.375,0.000
1659298149.196,106.934,15.137,61.035,127.441,0.000
1659298149.200,113.770,14.648,59.082,134.766,0.000
1659298149.204,103.027,8.301,55.176,125.488,0.000
1659298149.208,85.938,9.766,57.129,106.445,0.000
1659298149.212,76.172,2.441,50.781,93.750,0.000
1659298149.216,82.520,2.930,52.246,111.328,0.000
1659298149.220,84.961,2.930,53.223,123.535,0.000
1659298149.224,82.520,0.000,56.152,107.910,0.000
1659298149.228,89.844,-1.953,59.570,100.586,0.000
1659298149.231,87.402,-3.418,46.875,101.562,0.000
